objectID;CAP;MUNICIPIO;ID_NIL;NIL;LONG_X_4326;LAT_Y_4326;Location
5397;20161;9;82;COMASINA;9.167413974774272;45.52478564604475;(45.52478564604475, 9.167413974774272)
338;20161;9;83;BRUZZANO;9.170377499036528;45.52495818601839;(45.52495818601839, 9.170377499036528)
4215;20161;9;83;BRUZZANO;9.171077700060037;45.53054686533517;(45.53054686533517, 9.171077700060037)
20310;20136;5;6;PORTA TICINESE - CONCA DEL NAVIGLIO;9.177469603231126;45.444858733308344;(45.444858733308344, 9.177469603231126)
403;20144;6;44;PORTA TICINESE - CONCHETTA;9.174354790197615;45.45399214254287;(45.45399214254287, 9.174354790197615)
17904;20123;1;6;PORTA TICINESE - CONCA DEL NAVIGLIO;9.178075166550839;45.45851179447936;(45.45851179447936, 9.178075166550839)
447;20154;1;8;PARCO SEMPIONE;9.173764559028003;45.474262191466636;(45.474262191466636, 9.173764559028003)
474;20121;1;8;PARCO SEMPIONE;9.17712217867837;45.473560373303265;(45.473560373303265, 9.17712217867837)
7086;20154;1;69;SARPI;9.17678642379098;45.47831652661128;(45.47831652661128, 9.17678642379098)
143;20158;9;79;DERGANO;9.178668476049804;45.49886925749644;(45.49886925749644, 9.178668476049804)
41280;20161;9;83;BRUZZANO;9.178169366738524;45.521617207227735;(45.521617207227735, 9.178169366738524)
2157;20141;5;43;TIBALDI;9.182336031859492;45.4375866450102;(45.4375866450102, 9.182336031859492)
401;20123;1;1;DUOMO;9.182995407510782;45.4580132422199;(45.4580132422199, 9.182995407510782)
375;20121;1;2;BRERA;9.185040345760815;45.46930459638626;(45.46930459638626, 9.185040345760815)
41281;20162;9;84;PARCO NORD;9.185076431904337;45.519011798355265;(45.519011798355265, 9.185076431904337)
3379;20141;5;43;TIBALDI;9.187182515234742;45.43753508216894;(45.43753508216894, 9.187182515234742)
3360;20141;5;37;MORIVIONE;9.190798473217749;45.44426430782252;(45.44426430782252, 9.190798473217749)
4201;20154;9;2;BRERA;9.187505515991157;45.480777102046005;(45.480777102046005, 9.187505515991157)
14297;20122;1;5;PORTA VIGENTINA - PORTA LODOVICA;9.197396561784728;45.454283334070354;(45.454283334070354, 9.197396561784728)
382;20123;1;1;DUOMO;9.192403723103537;45.464582826769345;(45.464582826769345, 9.192403723103537)
7082;20122;1;1;DUOMO;9.194808762801276;45.464149628347464;(45.464149628347464, 9.194808762801276)
3439;20121;1;3;GIARDINI P.TA VENEZIA;9.198002487345395;45.475382677117956;(45.475382677117956, 9.198002487345395)
18307;20162;9;14;NIGUARDA - CA' GRANDA - PRATO CENTENARO - Q.RE FULVIO TESTI;9.197426780685406;45.514662121027996;(45.514662121027996, 9.197426780685406)
3368;20141;5;38;VIGENTINO - Q.RE FATIMA;9.201423457748607;45.43156540665279;(45.43156540665279, 9.201423457748607)
4196;20139;5;36;SCALO ROMANA;9.202797775933533;45.44313792756145;(45.44313792756145, 9.202797775933533)
357;20125;2;10;STAZIONE CENTRALE - PONTE SEVESO;9.203790656797624;45.48460777603909;(45.48460777603909, 9.203790656797624)
4250;20162;9;14;NIGUARDA - CA' GRANDA - PRATO CENTENARO - Q.RE FULVIO TESTI;9.199722388298724;45.50557789019576;(45.50557789019576, 9.199722388298724)
327;20162;9;14;NIGUARDA - CA' GRANDA - PRATO CENTENARO - Q.RE FULVIO TESTI;9.20449620148551;45.516737163548186;(45.516737163548186, 9.20449620148551)
532;20129;3;21;BUENOS AIRES - PORTA VENEZIA - PORTA MONFORTE;9.210866801474259;45.476700997770855;(45.476700997770855, 9.210866801474259)
51520;20126;9;15;BICOCCA;9.20834001736148;45.51467529821889;(45.51467529821889, 9.20834001736148)
330;20162;9;14;NIGUARDA - CA' GRANDA - PRATO CENTENARO - Q.RE FULVIO TESTI;9.206907071066478;45.51912844506827;(45.51912844506827, 9.206907071066478)
4164;20131;2;20;LORETO - CASORETTO - NOLO;9.218038053035002;45.486312156332176;(45.486312156332176, 9.218038053035002)
319;20125;2;13;GRECO - SEGNANO;9.211970660790286;45.50211942139358;(45.50211942139358, 9.211970660790286)
410;20137;4;28;UMBRIA - MOLISE - CALVAIRATE;9.220152011314488;45.45270419540923;(45.45270419540923, 9.220152011314488)
3366;20137;4;28;UMBRIA - MOLISE - CALVAIRATE;9.224039685161472;45.45102801254439;(45.45102801254439, 9.224039685161472)
174;20137;4;28;UMBRIA - MOLISE - CALVAIRATE;9.220664332460924;45.45608856024568;(45.45608856024568, 9.220664332460924)
3409;20133;3;21;BUENOS AIRES - PORTA VENEZIA - PORTA MONFORTE;9.21954147227489;45.476865537609086;(45.476865537609086, 9.21954147227489)
2959;20133;3;22;CITTA' STUDI;9.224378722768318;45.47797078786458;(45.47797078786458, 9.224378722768318)
10687;20126;2;16;GORLA - PRECOTTO;9.220349798717816;45.50560447735975;(45.50560447735975, 9.220349798717816)
535;20139;4;35;LODI - CORVETTO;9.226778644317163;45.442500264448974;(45.442500264448974, 9.226778644317163)
161;20139;4;35;LODI - CORVETTO;9.229745439321485;45.442707657010295;(45.442707657010295, 9.229745439321485)
41609;20137;4;29;ORTOMERCATO;9.228253635576326;45.4482139482123;(45.4482139482123, 9.228253635576326)
154;20137;4;29;ORTOMERCATO;9.228699004814613;45.449939041858094;(45.449939041858094, 9.228699004814613)
360;20133;3;22;CITTA' STUDI;9.227172877020259;45.470210684010254;(45.470210684010254, 9.227172877020259)
496;20131;3;20;LORETO - CASORETTO - NOLO;9.230288909552021;45.492216615102706;(45.492216615102706, 9.230288909552021)
39680;20138;4;33;ROGOREDO - SANTA GIULIA;9.241151089668072;45.44235191711035;(45.44235191711035, 9.241151089668072)
170;20138;4;30;TALIEDO - MORSENCHIO - Q.RE FORLANINI;9.240985274552566;45.45536817175795;(45.45536817175795, 9.240985274552566)
5384;20138;4;30;TALIEDO - MORSENCHIO - Q.RE FORLANINI;9.242317537921464;45.46155917275832;(45.46155917275832, 9.242317537921464)
489;20134;3;23;LAMBRATE - ORTICA;9.24121770735128;45.486041826922076;(45.486041826922076, 9.24121770735128)
504;20134;3;18;CIMIANO - ROTTOLE - Q.RE FELTRE;9.242699009412554;45.489069741675436;(45.489069741675436, 9.242699009412554)
4199;20138;4;33;ROGOREDO - SANTA GIULIA;9.246853620764526;45.431680690259604;(45.431680690259604, 9.246853620764526)
5826;20138;4;33;ROGOREDO - SANTA GIULIA;9.247958655677914;45.4337464383018;(45.4337464383018, 9.247958655677914)
527;20127;2;19;PADOVA - TURRO - CRESCENZAGO;9.247094972128878;45.509244811903635;(45.509244811903635, 9.247094972128878)
543;20128;2;17;ADRIANO;9.249070174777982;45.518156106433445;(45.518156106433445, 9.249070174777982)
291;20138;4;32;TRIULZO SUPERIORE;9.251193569555657;45.427384083508585;(45.427384083508585, 9.251193569555657)
10288;20138;4;30;TALIEDO - MORSENCHIO - Q.RE FORLANINI;9.251657126590034;45.44824272107657;(45.44824272107657, 9.251657126590034)
3364;20138;4;31;MONLUE' - PONTE LAMBRO;9.263747585215345;45.442915424059905;(45.442915424059905, 9.263747585215345)
50240;20152;7;55;BAGGIO - Q.RE DEGLI OLMI - Q.RE VALSESIA;9.087486785529427;45.46094933422052;(45.46094933422052, 9.087486785529427)
1;20153;7;62;QUINTO ROMANO;9.08857094812888;45.475793277540824;(45.475793277540824, 9.08857094812888)
5410;20152;7;56;FORZE ARMATE;9.101768783288446;45.45352565309072;(45.45352565309072, 9.101768783288446)
4221;20152;7;56;FORZE ARMATE;9.102847675168983;45.46026121663038;(45.46026121663038, 9.102847675168983)
67;20152;7;56;FORZE ARMATE;9.103998783193326;45.459130224453375;(45.459130224453375, 9.103998783193326)
299;20152;7;56;FORZE ARMATE;9.10760862087815;45.45628077194925;(45.45628077194925, 9.10760862087815)
5845;20152;7;56;FORZE ARMATE;9.11052883230581;45.456589030016154;(45.456589030016154, 9.11052883230581)
50880;20152;6;53;LORENTEGGIO;9.11737318128848;45.45021776059918;(45.45021776059918, 9.11737318128848)
5855;20147;6;53;LORENTEGGIO;9.120944002039025;45.45164945649411;(45.45164945649411, 9.120944002039025)
538;20151;7;60;STADIO - IPPODROMI;9.123327969671424;45.47983321618133;(45.47983321618133, 9.123327969671424)
49;20148;7;60;STADIO - IPPODROMI;9.128510540669081;45.480554336316196;(45.480554336316196, 9.128510540669081)
21512;20147;7;52;BANDE NERE;9.133362782383557;45.462930676831405;(45.462930676831405, 9.133362782383557)
128;20146;7;52;BANDE NERE;9.13679775557859;45.46525257944043;(45.46525257944043, 9.13679775557859)
24713;20156;8;71;VILLAPIZZONE - CAGNOLA - BOLDINASCO;9.13649283648319;45.50479528354785;(45.50479528354785, 9.13649283648319)
5865;20157;8;76;QUARTO OGGIARO - VIALBA - MUSOCCO;9.133442795064;45.508842624402014;(45.508842624402014, 9.133442795064)
5861;20146;6;52;BANDE NERE;9.144002087895629;45.45580629706233;(45.45580629706233, 9.144002087895629)
28717;20149;7;57;SAN SIRO;9.144568556512949;45.4704629857824;(45.4704629857824, 9.144568556512949)
47;20149;7;58;DE ANGELI - MONTE ROSA;9.145038403564222;45.47085868605847;(45.47085868605847, 9.145038403564222)
4216;20149;8;71;VILLAPIZZONE - CAGNOLA - BOLDINASCO;9.142129150544216;45.49038153539969;(45.49038153539969, 9.142129150544216)
25112;20157;8;76;QUARTO OGGIARO - VIALBA - MUSOCCO;9.14018872453683;45.51912396449863;(45.51912396449863, 9.14018872453683)
41286;20143;6;48;RONCHETTO SUL NAVIGLIO - Q.RE LODOVICO IL MORO;9.147162329876696;45.44147888499166;(45.44147888499166, 9.147162329876696)
437;20149;8;67;PORTELLO;9.15099351573912;45.484214277273914;(45.484214277273914, 9.15099351573912)
425;20161;9;81;BOVISASCA;9.152705564428945;45.51994454808016;(45.51994454808016, 9.152705564428945)
3373;20145;7;68;PAGANO;9.155524263815332;45.46853291559919;(45.46853291559919, 9.155524263815332)
46720;20149;8;59;TRE TORRI;9.154263694923774;45.476362644392346;(45.476362644392346, 9.154263694923774)
428;20149;8;67;PORTELLO;9.156771659842379;45.48722021747539;(45.48722021747539, 9.156771659842379)
426;20161;9;81;BOVISASCA;9.156441471151343;45.51713969058501;(45.51713969058501, 9.156441471151343)
20;20142;6;46;BARONA;9.163469758298987;45.43165499796543;(45.43165499796543, 9.163469758298987)
29119;20143;6;45;MONCUCCO - SAN CRISTOFORO;9.163645619945175;45.440788236973624;(45.440788236973624, 9.163645619945175)
33919;20144;6;50;PORTA GENOVA;9.165186014035388;45.457783680871415;(45.457783680871415, 9.165186014035388)
35518;20144;7;51;PORTA MAGENTA;9.160699650012738;45.46432603194266;(45.46432603194266, 9.160699650012738)
427;20145;8;68;PAGANO;9.160674495754103;45.46999913348862;(45.46999913348862, 9.160674495754103)
440;20145;8;68;PAGANO;9.160998858408055;45.47774759843004;(45.47774759843004, 9.160998858408055)
5856;20145;8;68;PAGANO;9.164289433369298;45.475917647041335;(45.475917647041335, 9.164289433369298)
46083;20154;8;69;SARPI;9.160700119497951;45.48496155080055;(45.48496155080055, 9.160700119497951)
3420;20155;8;70;GHISOLFA;9.159709832610961;45.48989325917465;(45.48989325917465, 9.159709832610961)
5841;20157;9;77;BOVISA;9.15972627637223;45.5086744095177;(45.5086744095177, 9.15972627637223)
35918;20161;9;80;AFFORI;9.16256942263852;45.514144724314434;(45.514144724314434, 9.16256942263852)
126;20161;9;81;BOVISASCA;9.164261923597005;45.52213206720902;(45.52213206720902, 9.164261923597005)
946;20142;5;42;STADERA - CHIESA ROSSA - Q.RE TORRETTA - CONCA FALLATA;9.166389002890247;45.425639861776766;(45.425639861776766, 9.166389002890247)
3370;20143;6;44;PORTA TICINESE - CONCHETTA;9.166997558289694;45.44755099834871;(45.44755099834871, 9.166997558289694)
395;20144;6;50;PORTA GENOVA;9.167225882701267;45.458322424435316;(45.458322424435316, 9.167225882701267)
144;20158;9;77;BOVISA;9.169197451062299;45.504002174852545;(45.504002174852545, 9.169197451062299)
5822;20158;9;79;DERGANO;9.171364578044901;45.504359303896486;(45.504359303896486, 9.171364578044901)
3412;20161;9;83;BRUZZANO;9.166961411340164;45.528606441107655;(45.528606441107655, 9.166961411340164)
3387;20154;1;8;PARCO SEMPIONE;9.1757212570101;45.476122544961676;(45.476122544961676, 9.1757212570101)
2146;20161;9;80;AFFORI;9.174090802455419;45.50758129473304;(45.50758129473304, 9.174090802455419)
318;20161;9;80;AFFORI;9.176841720568367;45.508603758340016;(45.508603758340016, 9.176841720568367)
309;20161;9;80;AFFORI;9.17310033288739;45.51907582649221;(45.51907582649221, 9.17310033288739)
51840;20141;5;42;STADERA - CHIESA ROSSA - Q.RE TORRETTA - CONCA FALLATA;9.183785859009454;45.43339923450533;(45.43339923450533, 9.183785859009454)
29;20136;5;6;PORTA TICINESE - CONCA DEL NAVIGLIO;9.183034715552555;45.44753743307512;(45.44753743307512, 9.183034715552555)
398;20123;5;6;PORTA TICINESE - CONCA DEL NAVIGLIO;9.179258845241101;45.45212936186777;(45.45212936186777, 9.179258845241101)
400;20122;1;6;PORTA TICINESE - CONCA DEL NAVIGLIO;9.183890682953534;45.45367239852943;(45.45367239852943, 9.183890682953534)
477;20121;1;1;DUOMO;9.181755448163369;45.46759865470001;(45.46759865470001, 9.181755448163369)
2560;20121;1;2;BRERA;9.183930151933158;45.47653060726646;(45.47653060726646, 9.183930151933158)
5832;20154;8;69;SARPI;9.18135243793929;45.48595554282036;(45.48595554282036, 9.18135243793929)
10287;20158;9;79;DERGANO;9.182345417230957;45.49896065403198;(45.49896065403198, 9.182345417230957)
282;20141;5;37;MORIVIONE;9.191215765391187;45.43927070271444;(45.43927070271444, 9.191215765391187)
285;20136;5;5;PORTA VIGENTINA - PORTA LODOVICA;9.191257814056494;45.44734349227543;(45.44734349227543, 9.191257814056494)
29126;20136;5;5;PORTA VIGENTINA - PORTA LODOVICA;9.188114308223891;45.449277791375586;(45.449277791375586, 9.188114308223891)
29127;20136;5;5;PORTA VIGENTINA - PORTA LODOVICA;9.189384836772463;45.44852551245691;(45.44852551245691, 9.189384836772463)
103;20122;1;1;DUOMO;9.18772654715055;45.4574786886305;(45.4574786886305, 9.18772654715055)
149;20124;1;2;BRERA;9.190271738136362;45.480343223985734;(45.480343223985734, 9.190271738136362)
4202;20154;9;2;BRERA;9.186415442490025;45.48091725902849;(45.48091725902849, 9.186415442490025)
2175;20159;9;11;ISOLA;9.190708119888829;45.48909110033475;(45.48909110033475, 9.190708119888829)
352;20159;9;12;MACIACHINI - MAGGIOLINA;9.1889294417789;45.500972188064274;(45.500972188064274, 9.1889294417789)
314;20162;9;14;NIGUARDA - CA' GRANDA - PRATO CENTENARO - Q.RE FULVIO TESTI;9.19067245497477;45.510111391095656;(45.510111391095656, 9.19067245497477)
4186;20122;1;5;PORTA VIGENTINA - PORTA LODOVICA;9.192578974401705;45.45584748316164;(45.45584748316164, 9.192578974401705)
379;20122;1;4;GUASTALLA;9.196858481260225;45.46025499279426;(45.46025499279426, 9.196858481260225)
511;20121;1;3;GIARDINI P.TA VENEZIA;9.197799480860345;45.47386956318109;(45.47386956318109, 9.197799480860345)
342;20124;2;11;ISOLA;9.197192148432277;45.48946118287944;(45.48946118287944, 9.197192148432277)
312;20162;9;14;NIGUARDA - CA' GRANDA - PRATO CENTENARO - Q.RE FULVIO TESTI;9.194006225788462;45.515621216598966;(45.515621216598966, 9.194006225788462)
4572;20141;5;38;VIGENTINO - Q.RE FATIMA;9.201847546283476;45.42491488860285;(45.42491488860285, 9.201847546283476)
3359;20141;5;85;PARCO DELLE ABBAZIE;9.205637211124568;45.40135271621435;(45.40135271621435, 9.205637211124568)
123;20141;5;38;VIGENTINO - Q.RE FATIMA;9.209057134602652;45.42756857058187;(45.42756857058187, 9.209057134602652)
415;20124;3;21;BUENOS AIRES - PORTA VENEZIA - PORTA MONFORTE;9.209934795044772;45.482384287794524;(45.482384287794524, 9.209934795044772)
36319;20124;2;10;STAZIONE CENTRALE - PONTE SEVESO;9.206624092860759;45.48582193221257;(45.48582193221257, 9.206624092860759)
422;20139;5;36;SCALO ROMANA;9.21663854447097;45.43585366097538;(45.43585366097538, 9.21663854447097)
4172;20135;4;26;XXII MARZO;9.215945081698468;45.46047281227566;(45.46047281227566, 9.215945081698468)
361;20124;3;21;BUENOS AIRES - PORTA VENEZIA - PORTA MONFORTE;9.21473700575033;45.48439081636328;(45.48439081636328, 9.21473700575033)
48960;20126;2;16;GORLA - PRECOTTO;9.213327615047218;45.51042833932944;(45.51042833932944, 9.213327615047218)
4218;20126;2;16;GORLA - PRECOTTO;9.224601008133737;45.51381708311932;(45.51381708311932, 9.224601008133737)
4224;20139;4;35;LODI - CORVETTO;9.22849192647309;45.444509226752366;(45.444509226752366, 9.22849192647309)
41608;20133;4;25;CORSICA;9.227376404219491;45.46796620028194;(45.46796620028194, 9.227376404219491)
499;20127;2;19;PADOVA - TURRO - CRESCENZAGO;9.225489571158372;45.49745150250715;(45.49745150250715, 9.225489571158372)
39;20139;5;34;CHIARAVALLE;9.23721490346462;45.418011754054085;(45.418011754054085, 9.23721490346462)
2956;20133;3;22;CITTA' STUDI;9.234801005104263;45.47326701131525;(45.47326701131525, 9.234801005104263)
43200;20133;3;22;CITTA' STUDI;9.234121153960734;45.48013177038637;(45.48013177038637, 9.234121153960734)
14290;20127;2;19;PADOVA - TURRO - CRESCENZAGO;9.232131353792154;45.501996820518656;(45.501996820518656, 9.232131353792154)
10688;20128;2;17;ADRIANO;9.24019403523348;45.51734291977066;(45.51734291977066, 9.24019403523348)
408;20138;4;30;TALIEDO - MORSENCHIO - Q.RE FORLANINI;9.250115867418458;45.44756259616221;(45.44756259616221, 9.250115867418458)
502;20134;3;23;LAMBRATE - ORTICA;9.250755511327363;45.47973919830931;(45.47973919830931, 9.250755511327363)
484;20134;3;18;CIMIANO - ROTTOLE - Q.RE FELTRE;9.252472555535705;45.49815304787454;(45.49815304787454, 9.252472555535705)
29116;20128;2;17;ADRIANO;9.251774876240447;45.51772177627695;(45.51772177627695, 9.251774876240447)
349;20134;4;24;PARCO FORLANINI - CAVRIANO;9.26490755183665;45.46471441701405;(45.46471441701405, 9.26490755183665)
21912;20152;7;55;BAGGIO - Q.RE DEGLI OLMI - Q.RE VALSESIA;9.08293314612086;45.4526140607322;(45.4526140607322, 9.08293314612086)
63;20151;8;64;TRENNO;9.099573849963662;45.490588662905616;(45.490588662905616, 9.099573849963662)
7084;20152;6;53;LORENTEGGIO;9.106742745390203;45.45213979732108;(45.45213979732108, 9.106742745390203)
2556;20152;7;56;FORZE ARMATE;9.101666999229097;45.46129046117888;(45.46129046117888, 9.101666999229097)
68;20152;7;88;PARCO BOSCO IN CITTA';9.102234525393873;45.46311825005601;(45.46311825005601, 9.102234525393873)
60;20151;7;88;PARCO BOSCO IN CITTA';9.104694947812279;45.489709765622486;(45.489709765622486, 9.104694947812279)
61;20151;7;88;PARCO BOSCO IN CITTA';9.105870830389263;45.48709357364849;(45.48709357364849, 9.105870830389263)
45440;20151;8;65;Q.RE GALLARATESE - Q.RE SAN LEONARDO - LAMPUGNANO;9.10544238955639;45.49516537529225;(45.49516537529225, 9.10544238955639)
5867;20156;8;72;MAGGIORE - MUSOCCO - CERTOSA;9.102482413797937;45.512737353723665;(45.512737353723665, 9.102482413797937)
8287;20156;8;72;MAGGIORE - MUSOCCO - CERTOSA;9.103973614655786;45.509744255656834;(45.509744255656834, 9.103973614655786)
59;20151;7;88;PARCO BOSCO IN CITTA';9.107756305822525;45.48689142166145;(45.48689142166145, 9.107756305822525)
407;20152;6;49;GIAMBELLINO;9.116756507320995;45.44359309244061;(45.44359309244061, 9.116756507320995)
4184;20152;7;56;FORZE ARMATE;9.115187429269376;45.456559738632784;(45.456559738632784, 9.115187429269376)
2565;20152;7;56;FORZE ARMATE;9.117526225024564;45.45820672331346;(45.45820672331346, 9.117526225024564)
5847;20153;7;61;QUARTO CAGNINO;9.11575310373752;45.47217795635749;(45.47217795635749, 9.11575310373752)
333;20156;8;72;MAGGIORE - MUSOCCO - CERTOSA;9.126387028657986;45.50680475829676;(45.50680475829676, 9.126387028657986)
5835;20151;7;60;STADIO - IPPODROMI;9.129979518132181;45.476690024050555;(45.476690024050555, 9.129979518132181)
302;20148;8;66;QT 8;9.137807316578442;45.48832948180792;(45.48832948180792, 9.137807316578442)
114;20143;6;48;RONCHETTO SUL NAVIGLIO - Q.RE LODOVICO IL MORO;9.139689126257315;45.444062989906286;(45.444062989906286, 9.139689126257315)
2561;20146;7;52;BANDE NERE;9.140959078168526;45.460847878441186;(45.460847878441186, 9.140959078168526)
5393;20148;8;58;DE ANGELI - MONTE ROSA;9.143810506053258;45.47954467319532;(45.47954467319532, 9.143810506053258)
5837;20157;8;76;QUARTO OGGIARO - VIALBA - MUSOCCO;9.144777159530136;45.50769613340706;(45.50769613340706, 9.144777159530136)
4240;20157;8;76;QUARTO OGGIARO - VIALBA - MUSOCCO;9.140110574749295;45.50875151840289;(45.50875151840289, 9.140110574749295)
3418;20142;6;46;BARONA;9.146381950765695;45.4323246479486;(45.4323246479486, 9.146381950765695)
5820;20146;6;49;GIAMBELLINO;9.149769828153435;45.448385583452826;(45.448385583452826, 9.149769828153435)
25;20142;6;46;BARONA;9.154492315775896;45.43170498664134;(45.43170498664134, 9.154492315775896)
3397;20142;6;46;BARONA;9.154804302071225;45.43512980898322;(45.43512980898322, 9.154804302071225)
40641;20149;8;59;TRE TORRI;9.153273524508624;45.47886325756693;(45.47886325756693, 9.153273524508624)
2169;20149;8;67;PORTELLO;9.156015755994277;45.48399678276933;(45.48399678276933, 9.156015755994277)
135;20144;7;51;PORTA MAGENTA;9.160346403261615;45.46073323388619;(45.46073323388619, 9.160346403261615)
387;20144;7;51;PORTA MAGENTA;9.162879200047216;45.4614264452611;(45.4614264452611, 9.162879200047216)
2173;20145;8;68;PAGANO;9.16020254189124;45.47463846019263;(45.47463846019263, 9.16020254189124)
438;20145;8;68;PAGANO;9.164342515059491;45.47736303500196;(45.47736303500196, 9.164342515059491)
46082;20149;8;67;PORTELLO;9.16208159009073;45.4832053458805;(45.4832053458805, 9.16208159009073)
3405;20155;8;70;GHISOLFA;9.162172459126307;45.49024069109121;(45.49024069109121, 9.162172459126307)
1346;20142;5;42;STADERA - CHIESA ROSSA - Q.RE TORRETTA - CONCA FALLATA;9.169571844120787;45.4280988766507;(45.4280988766507, 9.169571844120787)
4219;20142;5;42;STADERA - CHIESA ROSSA - Q.RE TORRETTA - CONCA FALLATA;9.170812049237808;45.430875913482545;(45.430875913482545, 9.170812049237808)
2559;20123;1;7;MAGENTA - S. VITTORE;9.168848093464671;45.45992295693133;(45.45992295693133, 9.168848093464671)
434;20154;8;69;SARPI;9.167074576507567;45.48422173787261;(45.48422173787261, 9.167074576507567)
129;20161;9;80;AFFORI;9.170576560780395;45.51823944814559;(45.51823944814559, 9.170576560780395)
5399;20161;9;82;COMASINA;9.166756287654241;45.526771137069765;(45.526771137069765, 9.166756287654241)
2176;20161;9;83;BRUZZANO;9.170957015621397;45.528853578542936;(45.528853578542936, 9.170957015621397)
9;20142;5;41;GRATOSOGLIO - Q.RE MISSAGLIA - Q.RE TERRAZZE;9.173368363426423;45.40542025151507;(45.40542025151507, 9.173368363426423)
281;20141;5;42;STADERA - CHIESA ROSSA - Q.RE TORRETTA - CONCA FALLATA;9.174639055980682;45.43648197579828;(45.43648197579828, 9.174639055980682)
20710;20123;1;1;DUOMO;9.178089866560123;45.46473032685932;(45.46473032685932, 9.178089866560123)
476;20121;1;8;PARCO SEMPIONE;9.175833460143926;45.4721191352121;(45.4721191352121, 9.175833460143926)
4225;20154;8;69;SARPI;9.178130541323274;45.48457597742293;(45.48457597742293, 9.178130541323274)
142;20158;9;79;DERGANO;9.177589045800179;45.49939578945994;(45.49939578945994, 9.177589045800179)
12685;20161;9;83;BRUZZANO;9.175024229910461;45.52370063233905;(45.52370063233905, 9.175024229910461)
7884;20154;8;69;SARPI;9.180181792511268;45.48476282759094;(45.48476282759094, 9.180181792511268)
286;20141;5;43;TIBALDI;9.187130101335907;45.442396686352346;(45.442396686352346, 9.187130101335907)
11086;20136;5;5;PORTA VIGENTINA - PORTA LODOVICA;9.187472378246111;45.44922179445921;(45.44922179445921, 9.187472378246111)
378;20121;1;1;DUOMO;9.190109848289948;45.46692432805825;(45.46692432805825, 9.190109848289948)
4222;20124;9;11;ISOLA;9.190971387772931;45.485720963794975;(45.485720963794975, 9.190971387772931)
50560;20159;9;12;MACIACHINI - MAGGIOLINA;9.188788130064678;45.5037130165847;(45.5037130165847, 9.188788130064678)
41284;20162;9;14;NIGUARDA - CA' GRANDA - PRATO CENTENARO - Q.RE FULVIO TESTI;9.18948915169999;45.513623272910024;(45.513623272910024, 9.18948915169999)
38;20141;5;38;VIGENTINO - Q.RE FATIMA;9.197393091831637;45.43481434507393;(45.43481434507393, 9.197393091831637)
289;20136;5;5;PORTA VIGENTINA - PORTA LODOVICA;9.19206744809801;45.447852531448845;(45.447852531448845, 9.19206744809801)
28716;20136;5;5;PORTA VIGENTINA - PORTA LODOVICA;9.191885807517012;45.448423903915526;(45.448423903915526, 9.191885807517012)
4233;20162;9;14;NIGUARDA - CA' GRANDA - PRATO CENTENARO - Q.RE FULVIO TESTI;9.194243388370909;45.51588716114712;(45.51588716114712, 9.194243388370909)
359;20125;2;10;STAZIONE CENTRALE - PONTE SEVESO;9.202600326579551;45.485166359804126;(45.485166359804126, 9.202600326579551)
2163;20125;2;12;MACIACHINI - MAGGIOLINA;9.19990711944424;45.49854562841986;(45.49854562841986, 9.19990711944424)
5854;20162;9;14;NIGUARDA - CA' GRANDA - PRATO CENTENARO - Q.RE FULVIO TESTI;9.204748825595853;45.52385577777335;(45.52385577777335, 9.204748825595853)
13485;20139;5;38;VIGENTINO - Q.RE FATIMA;9.205689902543671;45.43466295354067;(45.43466295354067, 9.205689902543671)
119;20139;5;36;SCALO ROMANA;9.211250782777489;45.440763339553556;(45.440763339553556, 9.211250782777489)
4243;20129;3;21;BUENOS AIRES - PORTA VENEZIA - PORTA MONFORTE;9.211095824640841;45.46832048587083;(45.46832048587083, 9.211095824640841)
7085;20125;9;13;GRECO - SEGNANO;9.208788168617504;45.50853539909545;(45.50853539909545, 9.208788168617504)
5417;20139;4;35;LODI - CORVETTO;9.223417096096318;45.44490058013783;(45.44490058013783, 9.223417096096318)
3441;20137;4;28;UMBRIA - MOLISE - CALVAIRATE;9.220100875604015;45.457170664281236;(45.457170664281236, 9.220100875604015)
4203;20135;4;26;XXII MARZO;9.220479593802906;45.461777388043714;(45.461777388043714, 9.220479593802906)
414;20129;3;21;BUENOS AIRES - PORTA VENEZIA - PORTA MONFORTE;9.222923714162254;45.47106951632769;(45.47106951632769, 9.222923714162254)
4173;20126;2;16;GORLA - PRECOTTO;9.222398027569927;45.508874911894644;(45.508874911894644, 9.222398027569927)
46080;20126;2;16;GORLA - PRECOTTO;9.21850173627498;45.51263488669793;(45.51263488669793, 9.21850173627498)
4245;20133;4;25;CORSICA;9.225671929153686;45.463052766053444;(45.463052766053444, 9.225671929153686)
4244;20133;4;25;CORSICA;9.225885436745022;45.46305097286675;(45.46305097286675, 9.225885436745022)
156;20133;4;25;CORSICA;9.230011518142595;45.467473476962404;(45.467473476962404, 9.230011518142595)
5823;20133;3;22;CITTA' STUDI;9.226186594878879;45.479065308511196;(45.479065308511196, 9.226186594878879)
46400;20133;3;22;CITTA' STUDI;9.227527512383196;45.48097622345693;(45.48097622345693, 9.227527512383196)
15900;20139;4;35;LODI - CORVETTO;9.235779921249282;45.43497946871107;(45.43497946871107, 9.235779921249282)
3390;20128;2;16;GORLA - PRECOTTO;9.235532302265037;45.5098746621641;(45.5098746621641, 9.235532302265037)
